n_sample,n_network,n_rdds,n_rdda_attractors,t_find_attractors_method,n_pair_attractors,t_comp_paris_method,n_attractor_fields,t_optimized_method
22,7,9,63,1.8549480438232422,401,0.11932897567749023,0,0.022936582565307617
22,8,10,80,2.036087989807129,614,0.16359615325927734,0,0.03263092041015625
23,1,3,27,0.6826233863830566,210,0.05907559394836426,5,0.031508445739746094
23,2,4,24,0.753929853439331,138,0.04770517349243164,5,0.030369043350219727
23,3,5,37,0.9709193706512451,232,0.06660175323486328,6,0.0722646713256836
23,4,6,69,1.4601366519927979,766,0.19698691368103027,228,2.3658347129821777
23,5,7,55,1.509974479675293,375,0.1356372833251953,8,0.43687963485717773
23,6,8,70,1.7295081615447998,570,0.15508675575256348,0,0.09903669357299805
23,7,9,76,1.8521244525909424,566,0.161468505859375,0,0.02872610092163086
23,8,10,80,2.030212640762329,633,0.17005085945129395,84,21.805250883102417
24,1,3,19,0.5466172695159912,96,0.03951072692871094,2,0.011658906936645508
24,2,4,38,0.9621365070343018,363,0.09807229042053223,15,0.22106432914733887
24,3,5,61,1.3104901313781738,678,0.17604565620422363,50,2.344947338104248
24,4,6,54,1.2465319633483887,419,0.10827445983886719,40,0.6885786056518555
24,5,7,78,1.7593739032745361,797,0.22200250625610352,36,19.04360795021057
24,6,8,101,2.1608879566192627,1133,0.2986328601837158,1463,221.7585804462433
24,7,9,100,2.2724287509918213,949,0.2679617404937744,0,0.08800530433654785
24,8,10,94,2.3175880908966064,792,0.21561670303344727,0,0.30919432640075684
25,1,3,33,0.7531471252441406,272,0.08120369911193848,4,0.05027580261230469
25,2,4,61,1.1619479656219482,734,0.2006380558013916,80,1.3651306629180908
25,3,5,42,1.0538825988769531,344,0.09502673149108887,12,0.2639882564544678
25,4,6,63,1.3671729564666748,625,0.18625164031982422,96,5.432977199554443
25,5,7,85,1.8246469497680664,736,0.20720219612121582,56,25.02845001220703
25,6,8,70,1.8152384757995605,560,0.1510155200958252,35,4.884588718414307
25,7,9,99,2.2797932624816895,1126,0.29963135719299316,1448,142.06763219833374
25,8,10,100,2.2989728450775146,844,0.2811727523803711,0,0.15242934226989746
26,1,3,32,0.7133333683013916,254,0.11681103706359863,4,0.05173492431640625
26,2,4,31,0.821770429611206,207,0.06515979766845703,4,0.05249524116516113
26,3,5,43,1.0872838497161865,311,0.087249755859375,9,0.21292519569396973
26,4,6,41,1.2180228233337402,249,0.07776188850402832,8,0.2559080123901367
26,5,7,67,1.5498127937316895,580,0.14608550071716309,486,8.093478918075562
26,6,8,96,2.1607954502105713,818,0.23079562187194824,0,0.08683133125305176
26,7,9,92,2.2987074851989746,865,0.2227163314819336,0,0.035657644271850586
26,8,10,121,2.583550453186035,1514,0.38832831382751465,417,52.40752196311951
27,1,3,18,0.6209521293640137,97,0.037876129150390625,2,0.01514577865600586
27,2,4,47,1.0265166759490967,487,0.14049100875854492,19,0.20822620391845703
27,3,5,50,1.1833746433258057,391,0.11912202835083008,16,0.06262469291687012
27,4,6,52,1.325023889541626,394,0.12358450889587402,8,0.46920251846313477
27,5,7,58,1.620192289352417,412,0.13453125953674316,26,2.1241838932037354
27,6,8,78,1.8590638637542725,638,0.19530630111694336,0,0.026128292083740234
27,7,9,69,1.8155996799468994,457,0.13345098495483398,7,5.095882892608643
27,8,10,84,2.121259927749634,684,0.21207308769226074,274,15.931614875793457
28,1,3,35,0.7447817325592041,374,0.09759330749511719,9,0.08918976783752441
28,2,4,35,0.9211361408233643,226,0.08080148696899414,5,0.05845761299133301
