n_sample,n_network,n_rdds,n_rdda_attractors,t_find_attractors_method,n_pair_attractors,t_comp_paris_method,n_attractor_fields,t_optimized_method
14,3,5,27,0.6234176158905029,96,0.029002666473388672,21,0.014748096466064453
14,4,6,39,0.9935781955718994,164,0.05015110969543457,23,0.07240676879882812
14,5,7,40,0.8058013916015625,133,0.04046297073364258,0,0.004850625991821289
14,6,8,64,0.9478108882904053,242,0.06855630874633789,0,1.6343891620635986
14,7,9,79,1.269291877746582,309,0.13303208351135254,0,0.18603849411010742
14,8,10,62,1.1435070037841797,232,0.06503748893737793,0,0.017095327377319336
15,1,3,21,0.49686241149902344,70,0.028094768524169922,33,0.005364656448364258
15,2,4,14,0.30611252784729004,27,0.014170408248901367,6,0.0041081905364990234
15,3,5,23,0.5172808170318604,56,0.02417731285095215,0,0.0044062137603759766
15,4,6,52,0.841012716293335,367,0.08820652961730957,262,1.8955011367797852
15,5,7,56,1.0872466564178467,339,0.09690499305725098,224,0.6373248100280762
15,6,8,52,1.0796926021575928,272,0.07035064697265625,0,0.0052204132080078125
15,7,9,65,1.2198600769042969,326,0.0872197151184082,356,4.140846490859985
15,8,10,90,1.4391734600067139,591,0.1526808738708496,4248,78.67270588874817
16,1,3,23,0.5156915187835693,77,0.02921915054321289,6,0.007187843322753906
16,2,4,20,0.38898634910583496,62,0.021483182907104492,9,0.0067310333251953125
16,3,5,25,0.6196315288543701,63,0.033109426498413086,0,0.004651784896850586
16,4,6,53,0.9510791301727295,304,0.11208987236022949,228,1.3522133827209473
16,5,7,84,1.4602634906768799,811,0.23163843154907227,292,3.51047682762146
16,6,8,83,1.5475234985351562,859,0.18237853050231934,0,0.0066907405853271484
16,7,9,83,1.4408717155456543,561,0.14447546005249023,0,0.8646771907806396
16,8,10,94,1.6946232318878174,673,0.1757056713104248,2024,6.311965703964233
17,1,3,19,0.3603219985961914,40,0.014344453811645508,28,0.003553152084350586
17,2,4,26,0.449725866317749,117,0.0368192195892334,15,0.017423391342163086
17,3,5,45,1.0844385623931885,426,0.10559201240539551,20,0.498302698135376
17,4,6,51,0.8754570484161377,381,0.08975028991699219,182,0.7914493083953857
17,5,7,60,1.5589559078216553,420,0.11164999008178711,16,0.7016339302062988
17,6,8,62,1.235703706741333,309,0.08479428291320801,873,1.9989004135131836
17,7,9,91,1.8892772197723389,699,0.17313742637634277,2623,292.4688777923584
17,8,10,104,1.8036649227142334,521,0.13737916946411133,84448,799.537745475769
18,1,3,18,1.111792802810669,68,0.02502298355102539,12,0.008124589920043945
18,2,4,30,0.9388494491577148,177,0.04880118370056152,16,0.047573089599609375
18,3,5,54,0.9542384147644043,396,0.14851689338684082,380,0.3554656505584717
18,4,6,41,1.0194823741912842,173,0.0487208366394043,192,0.13691163063049316
18,5,7,64,1.4400248527526855,466,0.13270258903503418,0,0.0707857608795166
18,6,8,68,1.5254034996032715,502,0.11526727676391602,1002,1.4833641052246094
18,7,9,64,1.244884729385376,304,0.07495737075805664,0,0.18365478515625
18,8,10,71,1.78117036819458,317,0.07686781883239746,0,0.017128467559814453
19,1,3,15,0.4658355712890625,56,0.02299642562866211,3,0.00522923469543457
19,2,4,32,0.9626631736755371,192,0.04940342903137207,19,0.07669472694396973
19,3,5,27,0.7428808212280273,102,0.03448796272277832,29,0.03706216812133789
19,4,6,39,1.1424481868743896,194,0.05596017837524414,62,0.2447211742401123
19,5,7,52,1.2420158386230469,312,0.08893418312072754,94,0.31264734268188477
19,6,8,71,1.6738042831420898,496,0.13039088249206543,0,0.20820903778076172
19,7,9,106,2.5277347564697266,980,0.23953771591186523,0,0.012181282043457031
19,8,10,67,1.6666765213012695,280,0.07750511169433594,0,0.05043935775756836
20,1,3,14,0.4991638660430908,34,0.02038288116455078,16,0.0042247772216796875
20,2,4,23,0.5412821769714355,67,0.027514934539794922,18,0.0076465606689453125
20,3,5,51,1.1956512928009033,522,0.11931419372558594,50,0.26300716400146484
20,4,6,58,1.2538588047027588,472,0.12002253532409668,228,0.9918167591094971
20,5,7,46,1.45556640625,238,0.062148332595825195,162,1.0090100765228271
20,6,8,44,1.103283405303955,144,0.043879032135009766,0,0.003609180450439453
20,7,9,107,2.0538525581359863,711,0.17957258224487305,17984,274.70110630989075
20,8,10,83,1.8155176639556885,428,0.11746835708618164,0,0.008895397186279297
21,1,3,16,0.3726928234100342,55,0.025191783905029297,2,0.00482630729675293
21,2,4,33,0.6830689907073975,151,0.03876900672912598,80,0.07157611846923828
21,3,5,28,0.7940733432769775,93,0.02958393096923828,40,0.0289764404296875
21,4,6,63,1.444488763809204,498,0.13087964057922363,96,1.0597922801971436
21,5,7,38,1.093454360961914,132,0.04363870620727539,0,0.005743980407714844
21,6,8,71,1.5247838497161865,548,0.13405561447143555,0,0.005944252014160156
21,7,9,82,1.7480580806732178,370,0.11502504348754883,0,0.005387067794799805
21,8,10,83,1.8486034870147705,529,0.15177321434020996,0,0.0073659420013427734
22,1,3,22,0.4389519691467285,129,0.03603625297546387,11,0.012914180755615234
22,2,4,20,0.4640679359436035,54,0.023931503295898438,12,0.007453203201293945
22,3,5,46,1.0986278057098389,265,0.06926608085632324,23,0.22262001037597656
22,4,6,66,1.4013752937316895,382,0.10528063774108887,304,1.1716876029968262
22,5,7,45,0.894627571105957,141,0.04702043533325195,250,0.44457364082336426
22,6,8,60,1.1635854244232178,315,0.08196783065795898,792,6.99212384223938
22,7,9,69,1.5996229648590088,289,0.0971076488494873,0,0.028694868087768555
22,8,10,88,1.5728566646575928,390,0.09395742416381836,0,0.006148815155029297
23,1,3,19,0.5625288486480713,86,0.029143571853637695,14,0.006221294403076172
23,2,4,39,0.7280981540679932,225,0.05646324157714844,42,0.1110374927520752
23,3,5,50,1.083984136581421,244,0.06650733947753906,58,0.3457920551300049
23,4,6,33,0.9180006980895996,148,0.04031848907470703,22,0.03017425537109375
23,5,7,55,1.416640043258667,312,0.08416056632995605,0,0.005748748779296875
23,6,8,47,1.1142122745513916,177,0.06680846214294434,0,0.004446268081665039
23,7,9,76,2.1310527324676514,489,0.1291184425354004,160,0.9823975563049316
23,8,10,68,1.7811973094940186,330,0.09268712997436523,0,0.007596492767333984
24,1,3,26,0.5938811302185059,166,0.045040130615234375,16,0.017606019973754883
24,2,4,25,0.9367077350616455,134,0.039884090423583984,7,0.022252321243286133
24,3,5,51,0.9558827877044678,336,0.07871174812316895,100,0.13007402420043945
24,4,6,38,0.7440402507781982,132,0.041071414947509766,27,0.1267101764678955
24,5,7,55,1.2800519466400146,270,0.08439302444458008,0,0.0041158199310302734
24,6,8,52,1.223475456237793,258,0.0783994197845459,0,0.006354808807373047
24,7,9,86,1.7528572082519531,449,0.11675429344177246,0,0.007631063461303711
24,8,10,62,1.5168535709381104,247,0.07262611389160156,0,0.004033088684082031
25,1,3,18,0.4567859172821045,63,0.03008437156677246,3,0.005135059356689453
25,2,4,35,0.8006792068481445,136,0.0387420654296875,14,0.013283014297485352
25,3,5,33,0.8814113140106201,147,0.04373574256896973,14,0.012365102767944336
25,4,6,46,0.8145453929901123,275,0.07798433303833008,84,0.2805647850036621
25,5,7,63,1.4194183349609375,404,0.11080241203308105,132,9.534956455230713
25,6,8,99,1.7217261791229248,557,0.14283204078674316,0,0.04709005355834961
25,7,9,68,1.351020336151123,357,0.10014963150024414,0,0.004872798919677734
25,8,10,73,1.4204723834991455,426,0.10854291915893555,0,0.005258083343505859
26,1,3,15,0.26323366165161133,44,0.0214078426361084,10,0.005704641342163086
26,2,4,21,0.4177224636077881,59,0.02229619026184082,14,0.00724482536315918
26,3,5,23,0.5005476474761963,39,0.017933368682861328,0,0.003427743911743164
26,4,6,41,0.9152328968048096,191,0.06125783920288086,0,0.004975795745849609
26,5,7,68,1.29331636428833,482,0.12043619155883789,288,1.1449940204620361
26,6,8,46,0.9662554264068604,139,0.040259361267089844,0,0.00567936897277832
26,7,9,66,1.1633405685424805,244,0.08130431175231934,0,0.013508081436157227
26,8,10,64,1.3090295791625977,261,0.07439827919006348,2008,0.9941165447235107
27,1,3,17,0.31640052795410156,29,0.01468801498413086,8,0.0049250125885009766
27,2,4,28,0.6347775459289551,149,0.04084062576293945,9,0.03846406936645508
27,3,5,40,0.8573856353759766,313,0.08002901077270508,29,0.10899567604064941
27,4,6,41,0.8246617317199707,173,0.0485539436340332,28,0.16370010375976562
27,5,7,65,1.4593844413757324,404,0.12337398529052734,384,1.4986732006072998
27,6,8,88,2.063664436340332,652,0.16956853866577148,3488,93.36625051498413
27,7,9,49,1.202805995941162,187,0.05226874351501465,0,0.0046539306640625
27,8,10,82,1.6131527423858643,468,0.12415838241577148,0,0.0060427188873291016
28,1,3,25,0.5291612148284912,150,0.04173636436462402,4,0.012706756591796875
28,2,4,20,0.44344091415405273,55,0.018363475799560547,14,0.00578761100769043
28,3,5,39,0.8098208904266357,311,0.07144904136657715,9,0.19118905067443848
28,4,6,44,1.0159189701080322,269,0.06946444511413574,26,0.8788883686065674
28,5,7,59,1.050391435623169,334,0.08586621284484863,208,1.5197224617004395
28,6,8,70,1.4088976383209229,441,0.11362695693969727,936,1.951982021331787
28,7,9,47,1.202625036239624,175,0.052835941314697266,76,0.37480807304382324
28,8,10,106,2.0390961170196533,728,0.19338250160217285,0,0.0383603572845459
29,1,3,24,0.5823066234588623,135,0.03474617004394531,3,0.014705419540405273
29,2,4,27,0.4967374801635742,117,0.034075021743774414,38,0.02196979522705078
29,3,5,40,0.6839041709899902,182,0.04903864860534668,162,0.13772058486938477
29,4,6,47,1.0247132778167725,259,0.08278393745422363,114,0.24664926528930664
29,5,7,50,1.2179911136627197,293,0.07814550399780273,0,0.0065288543701171875
29,6,8,71,1.3909821510314941,489,0.12555694580078125,0,0.00864100456237793
29,7,9,87,1.626692533493042,522,0.15551280975341797,3528,62.209301710128784
29,8,10,110,1.9794583320617676,1106,0.28366875648498535,20650,133.1257152557373
30,1,3,16,0.3489696979522705,42,0.01790022850036621,16,0.0053937435150146484
30,2,4,33,0.6941723823547363,173,0.056008100509643555,24,0.07525134086608887
30,3,5,42,0.965275764465332,281,0.11729240417480469,26,0.10697054862976074
30,4,6,50,1.1505448818206787,262,0.08082151412963867,172,0.8610410690307617
30,5,7,59,1.3478014469146729,377,0.09628129005432129,0,0.04883432388305664
30,6,8,64,1.3112125396728516,394,0.09819316864013672,2660,1.509544849395752
30,7,9,72,1.5267512798309326,402,0.1000814437866211,0,0.005213737487792969
30,8,10,60,1.4550113677978516,188,0.05865812301635742,0,0.0039215087890625
31,1,3,15,0.28877687454223633,30,0.012686967849731445,13,0.004097938537597656
31,2,4,24,0.7021892070770264,123,0.03816986083984375,2,0.01651453971862793
31,3,5,30,0.8290760517120361,123,0.03760123252868652,19,0.03348851203918457
31,4,6,46,1.1323935985565186,235,0.056032419204711914,112,0.449688196182251
31,5,7,49,1.6433169841766357,292,0.07440400123596191,0,0.009174346923828125
31,6,8,58,1.5786681175231934,281,0.07807731628417969,0,0.004439115524291992
31,7,9,75,1.7803623676300049,442,0.11459231376647949,0,0.010210752487182617
31,8,10,77,1.584197759628296,380,0.10847687721252441,0,0.01352548599243164
32,1,3,20,0.4388267993927002,92,0.030985116958618164,2,0.005638837814331055
32,2,4,26,0.5802810192108154,132,0.03743338584899902,22,0.016651153564453125
32,3,5,39,1.1453750133514404,208,0.051680564880371094,42,0.1631786823272705
32,4,6,58,1.219902515411377,570,0.1317589282989502,110,6.081317186355591
32,5,7,51,1.1009056568145752,256,0.06793856620788574,0,0.019719600677490234
32,6,8,60,1.4288363456726074,286,0.08333039283752441,72,0.8110651969909668
32,7,9,66,1.2295737266540527,343,0.08818316459655762,0,0.00674128532409668
32,8,10,86,1.662207841873169,666,0.18636393547058105,0,0.06781935691833496
33,1,3,16,0.3983774185180664,64,0.0180966854095459,4,0.005354166030883789
33,2,4,35,0.6245534420013428,174,0.04489588737487793,87,0.06313753128051758
33,3,5,55,1.0564427375793457,439,0.10718274116516113,146,0.8484704494476318
33,4,6,51,0.8445477485656738,301,0.10145854949951172,0,0.004047870635986328
33,5,7,52,1.3795931339263916,244,0.0671391487121582,728,0.9403388500213623
33,6,8,57,1.266756296157837,286,0.06725597381591797,0,0.008241415023803711
33,7,9,77,1.822422981262207,522,0.12127280235290527,8018,36.95220732688904
33,8,10,48,1.3909449577331543,130,0.04143047332763672,0,0.005055427551269531
34,1,3,15,0.2623734474182129,36,0.017728090286254883,14,0.0055158138275146484
34,2,4,33,0.686424970626831,167,0.05047464370727539,14,0.012545347213745117
34,3,5,27,0.673619270324707,98,0.03164362907409668,16,0.022638320922851562
34,4,6,48,1.1031949520111084,268,0.08511972427368164,0,0.008584976196289062
34,5,7,46,0.7807445526123047,152,0.04255509376525879,0,0.004039287567138672
34,6,8,87,1.679938793182373,578,0.1389012336730957,3000,17.236629009246826
34,7,9,53,1.3191602230072021,251,0.07004570960998535,5,0.48423051834106445
34,8,10,92,2.523343563079834,673,0.16211414337158203,0,0.00626826286315918
35,1,3,20,0.4187164306640625,73,0.02598738670349121,11,0.007977962493896484
35,2,4,27,0.6958620548248291,154,0.03905224800109863,6,0.023439407348632812
35,3,5,36,0.8444216251373291,175,0.047025442123413086,66,0.04326295852661133
35,4,6,52,1.2818286418914795,304,0.0768589973449707,144,0.3071625232696533
35,5,7,56,1.2413303852081299,271,0.0976710319519043,0,0.004534244537353516
35,6,8,45,1.2990474700927734,203,0.05461692810058594,0,0.004485130310058594
35,7,9,56,1.4533796310424805,215,0.060098886489868164,228,0.319277286529541
35,8,10,90,1.8886241912841797,538,0.1300649642944336,0,0.016241788864135742
36,1,3,38,0.6942458152770996,281,0.07131576538085938,22,0.05570507049560547
36,2,4,19,0.5450823307037354,63,0.024851083755493164,4,0.007319450378417969
36,3,5,46,0.9975144863128662,113,0.04126763343811035,84,0.11684751510620117
36,4,6,63,1.525264024734497,506,0.12126779556274414,529,1.7168028354644775
36,5,7,48,0.9317760467529297,184,0.046862125396728516,0,0.0050907135009765625
36,6,8,75,1.374319076538086,404,0.1357567310333252,0,0.01235198974609375
36,7,9,68,1.7977111339569092,243,0.0864858627319336,264,1.203507423400879
36,8,10,99,1.9215054512023926,799,0.17754578590393066,0,0.0064697265625
37,1,3,17,0.4131765365600586,65,0.025023937225341797,6,0.004024028778076172
37,2,4,24,0.51019287109375,82,0.02634286880493164,26,0.011846542358398438
37,3,5,46,1.5128076076507568,366,0.0975637435913086,28,0.25723862648010254
37,4,6,29,0.6493444442749023,81,0.03309440612792969,14,0.009190082550048828
37,5,7,48,0.9786078929901123,243,0.07586550712585449,28,0.46286988258361816
37,6,8,69,1.251633882522583,292,0.07877278327941895,2888,4.29749059677124
37,7,9,62,1.69883131980896,335,0.0984961986541748,0,0.007745265960693359
37,8,10,82,1.5974411964416504,444,0.1202688217163086,0,0.012173175811767578
38,1,3,30,0.6308658123016357,258,0.07007122039794922,8,0.03636646270751953
38,2,4,27,1.016538143157959,128,0.03420734405517578,14,0.017258167266845703
38,3,5,35,0.6279330253601074,129,0.039583444595336914,18,0.022608518600463867
38,4,6,39,0.7376284599304199,186,0.05819869041442871,24,0.058037757873535156
38,5,7,73,1.3610866069793701,533,0.14687275886535645,192,9.038915395736694
38,6,8,58,1.0890860557556152,294,0.07311177253723145,0,0.016358375549316406
38,7,9,64,1.4832017421722412,401,0.10569429397583008,80,2.791933536529541
38,8,10,82,1.7506296634674072,507,0.13046932220458984,4544,50.840898752212524
39,1,3,26,0.6784985065460205,212,0.05051875114440918,7,0.04076790809631348
39,2,4,36,0.7437937259674072,279,0.06682658195495605,24,0.048982858657836914
39,3,5,69,1.277806043624878,829,0.20667505264282227,47,1.439648151397705
39,4,6,50,0.9253420829772949,322,0.09683656692504883,456,1.264204978942871
39,5,7,55,0.9439852237701416,257,0.06392192840576172,84,1.326056718826294
39,6,8,56,0.9210305213928223,267,0.07620620727539062,624,0.7646872997283936
39,7,9,74,1.0124685764312744,364,0.10240936279296875,0,0.006671905517578125
39,8,10,57,1.1121103763580322,192,0.05533957481384277,1004,1.605604887008667
40,1,3,25,0.36092162132263184,151,0.037393808364868164,4,0.014684677124023438
40,2,4,51,0.6808183193206787,384,0.09559822082519531,66,0.5539195537567139
40,3,5,28,0.5202105045318604,88,0.03117990493774414,8,0.026273727416992188
40,4,6,46,0.8784444332122803,300,0.07074761390686035,34,0.48458385467529297
40,5,7,84,1.185319185256958,954,0.20299196243286133,1350,65.43895554542542
40,6,8,67,1.385753870010376,380,0.10341262817382812,234,0.6592683792114258
40,7,9,87,1.7211987972259521,714,0.172349214553833,1784,31.360475063323975
40,8,10,66,1.6916921138763428,406,0.10500383377075195,132,6.911194086074829
41,1,3,25,0.5098192691802979,156,0.04153871536254883,10,0.021074771881103516
41,2,4,28,0.5419294834136963,130,0.039139747619628906,8,0.01719808578491211
41,3,5,32,0.7615492343902588,136,0.040259599685668945,14,0.036337852478027344
41,4,6,61,0.8662698268890381,407,0.10005521774291992,1384,6.1317760944366455
41,5,7,43,1.0087168216705322,198,0.0596158504486084,116,0.11896491050720215
41,6,8,61,1.0332491397857666,206,0.06383490562438965,2448,0.6318967342376709
41,7,9,68,2.149437665939331,375,0.11893630027770996,0,0.041769981384277344
41,8,10,99,2.264472484588623,561,0.15789031982421875,0,0.006680965423583984
42,1,3,31,0.5436370372772217,270,0.062276363372802734,8,0.0508878231048584
42,2,4,20,0.46881842613220215,44,0.01677680015563965,12,0.008185625076293945
42,3,5,41,0.7930831909179688,257,0.06349706649780273,138,0.37207627296447754
42,4,6,48,1.0963366031646729,240,0.07038617134094238,74,0.10461807250976562
42,5,7,43,1.0597174167633057,156,0.04318380355834961,700,0.049440860748291016
42,6,8,47,1.1109161376953125,188,0.05703258514404297,0,0.013398170471191406
42,7,9,58,1.2845449447631836,309,0.07871675491333008,0,0.012672662734985352
42,8,10,83,1.696662187576294,651,0.1699237823486328,2430,63.34945487976074
43,1,3,24,0.543677806854248,134,0.03904271125793457,10,0.015482187271118164
43,2,4,31,0.7053086757659912,186,0.04978132247924805,68,0.03269457817077637
43,3,5,44,0.9272270202636719,220,0.06024742126464844,187,0.09760618209838867
43,4,6,52,1.2080926895141602,213,0.0627901554107666,30,0.05215191841125488
43,5,7,39,1.1389720439910889,167,0.050373077392578125,0,0.005197048187255859
43,6,8,70,1.4038188457489014,379,0.0934762954711914,2688,4.961969375610352
43,7,9,61,1.5287978649139404,318,0.09203839302062988,138,2.822483539581299
43,8,10,95,1.9356703758239746,660,0.15595793724060059,0,0.006127595901489258
44,1,3,39,0.7860288619995117,361,0.08398675918579102,30,0.09847617149353027
44,2,4,26,0.5672895908355713,123,0.0353243350982666,36,0.018235445022583008
44,3,5,28,0.6101748943328857,94,0.029796123504638672,0,0.0042803287506103516
44,4,6,59,1.1490318775177002,404,0.10006904602050781,482,1.1676766872406006
44,5,7,42,1.0537066459655762,133,0.04420924186706543,0,0.006147623062133789
44,6,8,64,1.4106464385986328,429,0.11017513275146484,0,0.004697561264038086
44,7,9,67,1.6871063709259033,370,0.09261560440063477,792,11.198526859283447
44,8,10,68,1.6424992084503174,284,0.08147263526916504,0,0.005656719207763672
45,1,3,29,0.8616423606872559,193,0.05073404312133789,6,0.01851797103881836
45,2,4,22,0.47771573066711426,74,0.025578022003173828,16,0.007028102874755859
45,3,5,51,1.0451381206512451,477,0.11725640296936035,64,0.4461853504180908
45,4,6,53,1.097844123840332,471,0.10403680801391602,138,0.2041933536529541
45,5,7,61,1.2089850902557373,389,0.09452104568481445,0,0.004817962646484375
