n_sample,n_network,n_rdds,n_rdda_attractors,t_find_attractors_method,n_pair_attractors,t_comp_paris_method,n_attractor_fields,t_optimized_method
9,2,4,54,1.1296823024749756,650,0.16336822509765625,34,0.20316696166992188
9,3,5,45,1.0627400875091553,338,0.08197259902954102,25,0.05772733688354492
9,4,6,68,1.6574959754943848,773,0.1636519432067871,248,8.0752112865448
9,5,7,67,4.132229566574097,668,0.17460274696350098,144,14.090241432189941
9,6,8,101,2.0795233249664307,1218,0.266033411026001,904,31.75186014175415
9,7,9,76,1.879631757736206,573,0.13869738578796387,136,11.286106824874878
9,8,10,104,2.437061309814453,999,0.2347426414489746,616,2622.0875339508057
10,1,3,55,0.961477518081665,913,0.16691875457763672,72,0.7122642993927002
10,2,4,34,0.785914421081543,246,0.06120133399963379,4,0.05195879936218262
10,3,5,51,1.0909340381622314,515,0.11266183853149414,24,0.34223389625549316
10,4,6,55,1.2143023014068604,378,0.09101009368896484,10,0.17109417915344238
10,5,7,51,1.2862868309020996,338,0.08805012702941895,18,1.1125788688659668
10,6,8,85,2.2531492710113525,858,0.18746638298034668,1630,134.34296441078186
10,7,9,89,1.9857001304626465,785,0.2239360809326172,262,4.8907246589660645
10,8,10,72,1.9331824779510498,474,0.12118721008300781,0,0.012266397476196289
11,1,3,24,0.573784351348877,170,0.04510211944580078,7,0.019257545471191406
11,2,4,82,1.4322614669799805,1080,0.23284149169921875,72,1.8225762844085693
11,3,5,48,1.1667721271514893,375,0.09428572654724121,11,0.3116297721862793
11,4,6,62,1.296354055404663,533,0.12114763259887695,81,10.271455526351929
11,5,7,80,1.5731174945831299,896,0.2057955265045166,172,24.24841833114624
11,6,8,82,1.9727110862731934,637,0.165114164352417,76,7.74964714050293
11,7,9,104,2.104809284210205,1105,0.27346086502075195,704,716.4352967739105
11,8,10,93,2.0950160026550293,731,0.17961621284484863,0,0.011392354965209961
12,1,3,32,0.646944522857666,259,0.06399083137512207,6,0.029241085052490234
12,2,4,50,0.9005413055419922,572,0.12519598007202148,42,0.5193216800689697
12,3,5,54,1.1937835216522217,493,0.11309623718261719,42,0.6605477333068848
12,4,6,45,1.1732237339019775,301,0.07201290130615234,8,0.05278968811035156
12,5,7,59,1.4296834468841553,418,0.10553669929504395,56,0.5805559158325195
12,6,8,93,1.8480918407440186,848,0.20158052444458008,0,0.019033193588256836
12,7,9,83,1.9086220264434814,627,0.17053461074829102,44,3.242436647415161
12,8,10,133,2.6529390811920166,990,0.26880574226379395,0,7.952723264694214
13,1,3,39,0.7574400901794434,481,0.09672284126281738,29,0.15535402297973633
13,2,4,55,1.0295472145080566,483,0.10255670547485352,36,0.672053337097168
13,3,5,37,0.8481411933898926,224,0.06327581405639648,4,0.09624981880187988
13,4,6,68,1.4411396980285645,678,0.16066217422485352,24,1.0165936946868896
13,5,7,62,1.4615201950073242,546,0.14180493354797363,42,0.5296576023101807
13,6,8,63,1.6687633991241455,454,0.10993027687072754,0,0.009609460830688477
13,7,9,112,2.1747286319732666,1156,0.29842329025268555,0,0.02687382698059082
13,8,10,74,1.8092317581176758,497,0.12037372589111328,0,0.007326841354370117
14,1,3,53,0.9711494445800781,707,0.17763471603393555,19,0.21031594276428223
14,2,4,34,0.8318097591400146,276,0.06315827369689941,8,0.11716938018798828
14,3,5,54,1.414506196975708,537,0.12129878997802734,53,1.4559061527252197
14,4,6,56,1.3997914791107178,483,0.09900379180908203,120,7.626867771148682
14,5,7,74,1.6237685680389404,619,0.15210247039794922,32,1.4097118377685547
14,6,8,97,2.0196762084960938,768,0.21309661865234375,0,0.013922691345214844
14,7,9,100,2.104630708694458,1159,0.28641819953918457,2049,148.59426999092102
14,8,10,97,2.1898159980773926,929,0.22182512283325195,0,0.020445823669433594
15,1,3,36,0.6840023994445801,359,0.08672833442687988,12,0.06690192222595215
15,2,4,44,0.9028029441833496,414,0.11195802688598633,10,0.24173974990844727
15,3,5,48,1.04465913772583,438,0.09417510032653809,18,0.7592167854309082
15,4,6,52,1.2053332328796387,326,0.08400797843933105,15,0.2277543544769287
15,5,7,67,1.6266167163848877,500,0.1288003921508789,0,0.0071680545806884766
15,6,8,50,1.424372911453247,275,0.08786249160766602,0,0.00626683235168457
15,7,9,104,2.220828056335449,1399,0.3370850086212158,2820,181.27644801139832
15,8,10,103,2.1744284629821777,935,0.226548433303833,1256,215.44411063194275
16,1,3,23,0.5762097835540771,161,0.04508471488952637,6,0.015187740325927734
16,2,4,28,0.7863638401031494,140,0.04298663139343262,5,0.010565996170043945
16,3,5,32,0.8777322769165039,184,0.047429800033569336,13,0.040955543518066406
16,4,6,63,1.366180658340454,545,0.14441609382629395,138,2.1624526977539062
16,5,7,55,1.5001392364501953,419,0.09477639198303223,44,1.4563014507293701
16,6,8,63,1.4402904510498047,418,0.10646390914916992,84,10.190926551818848
16,7,9,73,1.7784135341644287,603,0.16204452514648438,92,7.480051755905151
16,8,10,144,2.854261875152588,1716,0.40248680114746094,0,0.5994534492492676
17,1,3,30,0.6367959976196289,220,0.0609736442565918,6,0.02928781509399414
17,2,4,44,1.179535150527954,408,0.08652329444885254,41,0.4531118869781494
17,3,5,40,1.015296220779419,332,0.07674884796142578,26,0.16255760192871094
17,4,6,56,1.1810572147369385,445,0.10317087173461914,0,0.027767419815063477
17,5,7,60,1.5418744087219238,512,0.11037516593933105,52,5.8276166915893555
17,6,8,92,1.9486894607543945,1062,0.22667860984802246,928,172.65263175964355
17,7,9,114,2.215766191482544,1282,0.28886961936950684,0,0.1852278709411621
17,8,10,104,2.079319477081299,939,0.22267484664916992,0,0.0426182746887207
18,1,3,23,0.5625588893890381,145,0.042137861251831055,3,0.014665603637695312
18,2,4,21,0.6597111225128174,102,0.032976388931274414,5,0.007302761077880859
18,3,5,51,1.0557661056518555,438,0.09757280349731445,27,0.15807485580444336
18,4,6,54,1.3191196918487549,366,0.09563493728637695,14,0.4555342197418213
18,5,7,61,1.311030626296997,419,0.10291028022766113,53,3.1871438026428223
18,6,8,119,2.1290533542633057,1389,0.3395497798919678,8928,781.9332094192505
18,7,9,126,2.5465333461761475,1424,0.3447446823120117,0,3.1662516593933105
18,8,10,77,1.8898181915283203,538,0.13196158409118652,0,0.007386445999145508
19,1,3,18,0.4926877021789551,90,0.03123331069946289,3,0.007401466369628906
19,2,4,37,0.8581075668334961,274,0.06528282165527344,16,0.056279659271240234
19,3,5,45,1.0425024032592773,329,0.07713150978088379,32,0.13138818740844727
19,4,6,84,1.8035218715667725,1006,0.23322510719299316,292,21.417527198791504
19,5,7,65,1.4158375263214111,442,0.10786318778991699,75,0.7578184604644775
19,6,8,79,1.8335232734680176,753,0.1718137264251709,501,4.238054990768433
19,7,9,90,1.9550957679748535,815,0.2528960704803467,366,1736.0628311634064
19,8,10,101,2.2647457122802734,984,0.2284379005432129,384,1137.588211297989
20,1,3,52,0.9197409152984619,796,0.16383647918701172,36,0.4056360721588135
20,2,4,40,0.8225381374359131,309,0.06979727745056152,10,0.09230279922485352
20,3,5,37,1.0510938167572021,290,0.08217954635620117,10,0.1895465850830078
20,4,6,46,1.1265594959259033,242,0.06049013137817383,12,0.34897923469543457
20,5,7,67,1.5504882335662842,533,0.13046622276306152,170,13.093951225280762
20,6,8,108,2.0286412239074707,1298,0.303027868270874,676,219.70368456840515
20,7,9,106,2.4223692417144775,1131,0.2571849822998047,0,0.0243227481842041
20,8,10,89,2.058182954788208,728,0.18685579299926758,0,0.04058098793029785
21,1,3,19,0.560924768447876,105,0.03402829170227051,2,0.007767438888549805
21,2,4,30,0.8005118370056152,192,0.056015729904174805,6,0.04414033889770508
21,3,5,54,1.1237571239471436,496,0.13190650939941406,54,0.7955982685089111
21,4,6,55,1.4075648784637451,440,0.10394716262817383,42,0.27565646171569824
21,5,7,55,1.4028401374816895,339,0.10051751136779785,13,0.04006528854370117
21,6,8,83,1.6611971855163574,952,0.2114276885986328,552,92.48656582832336
21,7,9,118,2.284862756729126,1245,0.322371244430542,904,89.69662499427795
21,8,10,88,2.120450019836426,703,0.19347858428955078,55,30.1423237323761
22,1,3,34,0.7021379470825195,333,0.075531005859375,17,0.06625485420227051
22,2,4,30,0.7475523948669434,189,0.05239081382751465,4,0.019464492797851562
22,3,5,45,1.088526964187622,360,0.07379841804504395,56,0.2433605194091797
22,4,6,59,1.3332078456878662,516,0.11650490760803223,22,0.18282818794250488
22,5,7,69,1.4644265174865723,624,0.1573653221130371,0,0.01853466033935547
22,6,8,62,1.6956923007965088,423,0.10705304145812988,22,1.2091095447540283
22,7,9,120,2.3053319454193115,1215,0.2710728645324707,4968,1056.1282844543457
22,8,10,117,2.3852109909057617,1478,0.32534360885620117,3828,95.61290240287781
23,1,3,30,0.5471498966217041,226,0.0655367374420166,5,0.05768108367919922
23,2,4,28,0.794285774230957,171,0.04182267189025879,3,0.01974964141845703
23,3,5,58,1.2196686267852783,702,0.16087698936462402,40,1.031402349472046
23,4,6,61,1.351958990097046,503,0.11315488815307617,52,1.2399718761444092
23,5,7,97,1.9322624206542969,1009,0.23655128479003906,144,159.5329086780548
23,6,8,77,1.7100002765655518,635,0.15530824661254883,98,25.5963237285614
23,7,9,96,2.1034481525421143,852,0.20293879508972168,0,0.011773824691772461
23,8,10,78,2.096924304962158,491,0.12914443016052246,0,0.008417367935180664
24,1,3,30,0.6612756252288818,252,0.062064409255981445,8,0.033270835876464844
24,2,4,41,0.8080716133117676,382,0.08489036560058594,11,0.23592066764831543
24,3,5,42,1.004669427871704,285,0.0761420726776123,7,0.1794600486755371
24,4,6,44,1.1821675300598145,285,0.06800580024719238,15,0.3811020851135254
24,5,7,70,1.4372799396514893,541,0.1257638931274414,65,1.2607576847076416
24,6,8,75,1.7847766876220703,594,0.13743162155151367,114,3.0462229251861572
24,7,9,104,2.089094400405884,1051,0.24044299125671387,0,0.023795366287231445
24,8,10,100,2.22446346282959,977,0.22110867500305176,1280,888.0383539199829
25,1,3,34,0.7127721309661865,331,0.07447052001953125,12,0.06011080741882324
25,2,4,44,0.946530818939209,381,0.11912345886230469,14,0.09664726257324219
25,3,5,51,1.147674798965454,514,0.10843968391418457,46,0.36483192443847656
25,4,6,66,1.3973312377929688,690,0.15331125259399414,89,6.426357984542847
25,5,7,69,1.447707176208496,527,0.12557554244995117,152,4.05983829498291
25,6,8,97,1.9515037536621094,1139,0.265728235244751,1188,84.04632329940796
25,7,9,104,2.290283441543579,916,0.2133786678314209,1520,717.5549142360687
25,8,10,95,2.158550977706909,780,0.1793971061706543,800,361.3718240261078
26,1,3,47,0.9995632171630859,624,0.13529658317565918,12,0.19161367416381836
26,2,4,32,0.7664313316345215,211,0.0587306022644043,3,0.0457453727722168
26,3,5,35,0.8844761848449707,194,0.0512087345123291,4,0.027837038040161133
26,4,6,51,1.1824922561645508,456,0.10318231582641602,38,1.488163709640503
26,5,7,63,1.4900181293487549,484,0.12677359580993652,32,3.528195858001709
26,6,8,63,1.7354776859283447,537,0.1188192367553711,55,3.713392734527588
26,7,9,86,1.9638209342956543,898,0.22744488716125488,0,0.5092024803161621
26,8,10,104,2.280005693435669,946,0.22972869873046875,0,0.016891002655029297
27,1,3,23,0.5053842067718506,146,0.039934396743774414,3,0.012577533721923828
27,2,4,29,0.7501285076141357,202,0.05251622200012207,5,0.09177494049072266
27,3,5,64,1.3803303241729736,753,0.18607211112976074,118,2.536850690841675
27,4,6,62,1.3182153701782227,549,0.13744330406188965,60,2.444598913192749
27,5,7,66,1.466264247894287,432,0.12423229217529297,24,2.356015920639038
27,6,8,100,2.003710985183716,1262,0.2708125114440918,0,0.023528337478637695
27,7,9,82,2.003450632095337,729,0.16524720191955566,0,0.0145416259765625
27,8,10,91,2.0011980533599854,821,0.18226337432861328,0,0.010549306869506836
28,1,3,34,0.610398530960083,307,0.06731939315795898,9,0.0599522590637207
28,2,4,36,0.826143741607666,231,0.0747981071472168,5,0.0370945930480957
28,3,5,77,1.5463778972625732,1066,0.2239835262298584,268,6.823167562484741
28,4,6,56,1.2004287242889404,394,0.08813738822937012,63,0.4968559741973877
28,5,7,67,1.58192777633667,552,0.14540505409240723,21,1.442824125289917
28,6,8,80,1.7817838191986084,881,0.18455934524536133,396,29.948158740997314
28,7,9,63,2.071171998977661,445,0.09759783744812012,0,0.023831605911254883
28,8,10,86,2.3371505737304688,717,0.18328022956848145,0,0.01097416877746582
29,1,3,32,0.6513938903808594,262,0.06348228454589844,4,0.03260469436645508
29,2,4,35,0.7959330081939697,264,0.06203603744506836,6,0.1189572811126709
29,3,5,54,1.1334130764007568,606,0.13190007209777832,42,0.7464613914489746
29,4,6,52,1.2124748229980469,348,0.0931541919708252,58,0.24988007545471191
29,5,7,67,1.486509084701538,540,0.13220643997192383,50,1.1847288608551025
29,6,8,71,1.6879503726959229,563,0.1340951919555664,0,0.007618427276611328
29,7,9,82,1.9739484786987305,632,0.14656949043273926,0,0.008047819137573242
29,8,10,88,1.969226598739624,759,0.1768033504486084,648,73.70368146896362
30,1,3,29,0.6403689384460449,228,0.0571742057800293,8,0.035819292068481445
30,2,4,65,1.3121516704559326,728,0.2014904022216797,18,0.7821171283721924
30,3,5,49,1.118370532989502,441,0.10670638084411621,16,0.2718033790588379
30,4,6,60,1.3852510452270508,536,0.15726017951965332,56,3.3057899475097656
30,5,7,76,1.649564504623413,691,0.1551063060760498,408,7.4080421924591064
30,6,8,89,1.8719522953033447,1067,0.2321782112121582,812,5.660404205322266
30,7,9,77,1.7598950862884521,706,0.1585075855255127,184,8.79067850112915
30,8,10,114,2.326023817062378,1222,0.2888038158416748,0,0.15961360931396484
31,1,3,29,0.6513721942901611,254,0.06216573715209961,8,0.03247380256652832
31,2,4,39,0.8475179672241211,342,0.07394671440124512,42,0.2815415859222412
31,3,5,40,1.073469638824463,242,0.057570457458496094,7,0.025560379028320312
31,4,6,56,1.295881986618042,468,0.10628843307495117,64,2.2809979915618896
31,5,7,116,2.1580870151519775,1555,0.38842272758483887,333,624.8119473457336
31,6,8,81,1.8259036540985107,763,0.18414902687072754,131,53.61405539512634
31,7,9,73,1.8295629024505615,462,0.12643194198608398,18,2.2401556968688965
31,8,10,80,1.913963794708252,462,0.10955977439880371,28,17.64187240600586
32,1,3,21,0.5218324661254883,131,0.03385472297668457,4,0.009356260299682617
32,2,4,49,1.0047507286071777,400,0.1162729263305664,10,0.14968442916870117
32,3,5,74,1.5097002983093262,876,0.21345782279968262,52,1.5175175666809082
32,4,6,57,1.255547046661377,518,0.1116790771484375,68,1.6117613315582275
32,5,7,76,1.4975295066833496,797,0.17156219482421875,372,54.33272886276245
32,6,8,73,1.8539419174194336,513,0.12686896324157715,14,20.144312858581543
32,7,9,107,2.414851188659668,1071,0.2939128875732422,0,0.47524523735046387
32,8,10,95,2.0702266693115234,804,0.18979239463806152,756,144.5425775051117
33,1,3,38,0.7541768550872803,424,0.10228872299194336,13,0.09496045112609863
33,2,4,33,0.7514753341674805,225,0.05537915229797363,3,0.04053759574890137
33,3,5,51,1.0244221687316895,463,0.1002354621887207,34,0.9029407501220703
33,4,6,45,1.108562707901001,330,0.08028221130371094,3,0.23672819137573242
33,5,7,72,1.6043939590454102,714,0.17281079292297363,66,5.234880208969116
33,6,8,77,1.636152744293213,674,0.16092205047607422,312,8.838259935379028
33,7,9,100,2.1113338470458984,1102,0.2668120861053467,664,43.04581046104431
33,8,10,108,2.1267545223236084,868,0.22878789901733398,0,0.12013626098632812
34,1,3,18,0.4708824157714844,100,0.02900385856628418,3,0.008175134658813477
34,2,4,32,0.7999944686889648,246,0.06679463386535645,5,0.08300065994262695
34,3,5,44,1.014366626739502,377,0.08602619171142578,31,0.6450455188751221
34,4,6,61,1.2415962219238281,560,0.1304173469543457,16,1.3359332084655762
34,5,7,69,1.4822709560394287,563,0.1399369239807129,138,0.9305908679962158
34,6,8,81,1.920597791671753,620,0.1661083698272705,81,18.824263334274292
34,7,9,98,2.0373570919036865,706,0.18645977973937988,0,0.14563584327697754
34,8,10,88,2.030137777328491,741,0.17383790016174316,0,0.012819766998291016
35,1,3,19,0.5318806171417236,100,0.03615999221801758,2,0.007279872894287109
35,2,4,45,0.9223244190216064,482,0.09964370727539062,23,0.3517889976501465
35,3,5,56,1.318140983581543,434,0.09980297088623047,60,0.3072535991668701
35,4,6,58,1.3325669765472412,568,0.12582182884216309,119,3.6644835472106934
35,5,7,51,1.3426353931427002,323,0.08405065536499023,8,0.5825695991516113
35,6,8,68,1.5478363037109375,480,0.12084007263183594,0,0.015635013580322266
35,7,9,113,2.0336673259735107,1248,0.2797577381134033,5721,735.0836734771729
35,8,10,153,2.8100497722625732,3103,0.6486058235168457,0,0.06553173065185547
36,1,3,47,0.8862166404724121,660,0.13503098487854004,24,0.21958661079406738
36,2,4,48,0.9710190296173096,430,0.08866143226623535,30,0.29061222076416016
36,3,5,50,1.0168485641479492,408,0.08598494529724121,36,0.5745377540588379
36,4,6,43,1.0740175247192383,233,0.06107687950134277,4,0.05151557922363281
36,5,7,66,1.5078325271606445,601,0.14413166046142578,0,0.016892433166503906
36,6,8,95,1.8259143829345703,990,0.21713757514953613,2196,225.80649662017822
36,7,9,82,1.8609614372253418,692,0.2039039134979248,357,289.22693943977356
36,8,10,142,2.7251224517822266,1964,0.4572131633758545,2948,6815.122413396835
37,1,3,24,0.5411567687988281,166,0.04785275459289551,5,0.01700425148010254
37,2,4,27,0.7232615947723389,158,0.043875932693481445,5,0.022263526916503906
37,3,5,44,0.998887300491333,336,0.08702301979064941,8,0.13286423683166504
37,4,6,73,1.4304280281066895,622,0.14258670806884766,144,2.831112861633301
37,5,7,60,1.424569845199585,471,0.1558377742767334,30,2.9468941688537598
37,6,8,104,2.067042112350464,1188,0.260235071182251,2149,546.1653785705566
37,7,9,68,1.753114938735962,467,0.11580777168273926,0,0.007593393325805664
37,8,10,114,2.5090575218200684,1143,0.2643930912017822,0,0.01858234405517578
38,1,3,27,0.5182876586914062,208,0.046784400939941406,6,0.02034926414489746
38,2,4,40,0.8211848735809326,314,0.08419990539550781,7,0.14456486701965332
38,3,5,41,0.9109761714935303,271,0.07100820541381836,5,0.12320542335510254
38,4,6,39,1.1580517292022705,246,0.05867147445678711,5,0.24399900436401367
38,5,7,62,1.4789752960205078,438,0.10163474082946777,76,1.4551465511322021
38,6,8,84,1.822542667388916,685,0.1563277244567871,150,23.552753925323486
38,7,9,116,2.302263021469116,1589,0.345034122467041,0,0.59275221824646
38,8,10,101,2.1832618713378906,963,0.23702716827392578,2842,2181.863199234009
39,1,3,30,0.641315221786499,232,0.06037783622741699,4,0.03095698356628418
39,2,4,41,0.8538327217102051,359,0.08957982063293457,12,0.16004562377929688
39,3,5,51,1.3776516914367676,438,0.10303235054016113,26,0.7797482013702393
39,4,6,60,1.3543498516082764,478,0.11776590347290039,84,1.246772289276123
39,5,7,73,1.5843732357025146,712,0.15549707412719727,576,30.772114515304565
39,6,8,57,1.6577532291412354,383,0.09123921394348145,0,0.008907556533813477
39,7,9,79,1.7183341979980469,713,0.16994404792785645,548,84.20767045021057
39,8,10,100,2.204162359237671,801,0.19949579238891602,1440,77.49348902702332
40,1,3,38,0.7755284309387207,476,0.10696148872375488,27,0.1454324722290039
40,2,4,38,0.902979850769043,328,0.07967996597290039,15,0.1727893352508545
40,3,5,45,1.069911003112793,346,0.07653546333312988,18,0.17189764976501465
40,4,6,61,1.3284635543823242,599,0.1349642276763916,58,1.5782623291015625
40,5,7,60,1.5850889682769775,490,0.11827659606933594,0,0.0184023380279541
40,6,8,97,1.9437000751495361,1358,0.27368974685668945,0,2.3554577827453613
40,7,9,70,1.7353415489196777,414,0.11849164962768555,64,3.5470967292785645
40,8,10,100,2.2625021934509277,883,0.22948217391967773,0,0.01536870002746582
41,1,3,23,0.571582555770874,126,0.04347801208496094,3,0.008994579315185547
41,2,4,48,0.9197821617126465,480,0.09921598434448242,30,0.7475330829620361
41,3,5,57,1.2587907314300537,554,0.14150667190551758,10,0.6059808731079102
41,4,6,91,1.588700294494629,1617,0.3225736618041992,484,18.21395993232727
41,5,7,49,1.4612500667572021,289,0.08013606071472168,4,0.2797834873199463
41,6,8,108,2.0543203353881836,1317,0.3334066867828369,0,0.032674312591552734
41,7,9,97,1.9868857860565186,885,0.19878458976745605,3360,14.373635292053223
41,8,10,100,2.2114391326904297,876,0.21918725967407227,0,0.009761571884155273
42,1,3,39,0.7758548259735107,433,0.10086321830749512,12,0.1070408821105957
42,2,4,24,0.7112936973571777,131,0.037329673767089844,3,0.019480228424072266
42,3,5,48,1.0724985599517822,450,0.09849882125854492,43,0.6650454998016357
42,4,6,53,1.2577626705169678,519,0.11660408973693848,16,0.4322686195373535
42,5,7,54,1.3992040157318115,391,0.09381341934204102,18,0.2824416160583496
42,6,8,56,1.5202128887176514,341,0.08280134201049805,16,0.3155784606933594
42,7,9,85,2.006500482559204,737,0.18613791465759277,0,0.011610269546508789
42,8,10,96,2.1103246212005615,812,0.22496747970581055,54,23.418220043182373
43,1,3,38,0.9081616401672363,416,0.08185768127441406,22,0.09896016120910645
43,2,4,50,0.9452385902404785,341,0.10002660751342773,39,0.10003352165222168
43,3,5,54,1.0796129703521729,446,0.11167311668395996,36,0.8056683540344238
43,4,6,48,1.2693603038787842,343,0.09649419784545898,0,0.008218526840209961
43,5,7,66,1.4594156742095947,646,0.13918161392211914,114,3.5309669971466064
43,6,8,70,1.5956065654754639,520,0.11811709403991699,48,5.887440919876099
43,7,9,83,1.8477389812469482,689,0.1557316780090332,600,23.894734144210815
43,8,10,90,2.1610300540924072,710,0.18486571311950684,0,0.009984970092773438
44,1,3,26,0.5915999412536621,196,0.05189919471740723,3,0.02072882652282715
44,2,4,39,0.87005615234375,249,0.065765380859375,4,0.06977152824401855
44,3,5,65,1.3253967761993408,470,0.1571962833404541,40,0.8532161712646484
44,4,6,51,1.211655616760254,405,0.0849311351776123,40,0.8645927906036377
44,5,7,73,1.7472667694091797,680,0.1815204620361328,42,1.5394318103790283
44,6,8,72,1.730159044265747,641,0.14514803886413574,0,0.009227991104125977
44,7,9,116,2.242478847503662,1270,0.28537750244140625,10244,502.54981565475464
44,8,10,73,1.9244804382324219,509,0.12472867965698242,0,0.009026288986206055
45,1,3,37,0.6795322895050049,358,0.0782778263092041,15,0.08337235450744629
45,2,4,34,0.7963869571685791,197,0.06072282791137695,13,0.06425690650939941
45,3,5,37,0.936992883682251,233,0.06264853477478027,5,0.10764169692993164
45,4,6,50,1.1904175281524658,367,0.08819031715393066,14,1.1150760650634766
45,5,7,61,1.4645988941192627,399,0.10856962203979492,68,6.8430376052856445
45,6,8,102,1.847118616104126,1054,0.2236630916595459,1176,40.084831953048706
