n_sample,n_network,n_rdds,n_variables,n_coupling_signals,n_rdda_attractors,t_find_attractors_method,n_pair_attractors,t_comp_paris_method,n_attractor_fields,t_optimized_method
22,2,5,4,2,38,1.0060920715332031,268,0.07660079002380371,11,0.21839642524719238
22,3,5,5,2,53,1.3278279304504395,452,0.11467981338500977,55,0.5346581935882568
22,4,5,6,2,52,1.4213411808013916,386,0.11792969703674316,16,0.24040603637695312
22,5,5,7,2,62,1.6067965030670166,621,0.15737032890319824,34,1.0709271430969238
22,6,5,8,2,55,1.5702424049377441,555,0.16550874710083008,40,0.2933382987976074
22,7,5,9,2,68,2.0007481575012207,724,0.17597246170043945,302,1.1723639965057373
22,8,5,10,2,70,2.220964193344116,903,0.214707612991333,800,13.414287567138672
23,1,5,3,2,37,0.9821608066558838,256,0.08137631416320801,19,0.1970524787902832
23,2,5,4,2,34,1.0768556594848633,216,0.07235074043273926,4,0.04285311698913574
23,3,5,5,2,33,1.0719754695892334,212,0.06790995597839355,9,0.07644414901733398
23,4,5,6,2,73,1.620521068572998,755,0.18466639518737793,64,6.773710489273071
23,5,5,7,2,58,1.5644903182983398,488,0.12711524963378906,56,2.140101909637451
23,6,5,8,2,62,1.794623613357544,684,0.1720120906829834,100,3.81067156791687
23,7,5,9,2,99,2.708306312561035,1468,0.396575927734375,444,53.9417405128479
23,8,5,10,2,71,2.249366521835327,744,0.18865013122558594,173,7.559295892715454
24,1,5,3,2,39,0.9961004257202148,256,0.07183694839477539,10,0.13919377326965332
24,2,5,4,2,32,1.020223617553711,181,0.06027483940124512,4,0.03959083557128906
24,3,5,5,2,42,1.1374309062957764,341,0.09436702728271484,22,0.29990220069885254
24,4,5,6,2,62,1.4498896598815918,520,0.1396944522857666,29,0.4011106491088867
24,5,5,7,2,63,1.6801204681396484,453,0.13549518585205078,27,1.8953044414520264
24,6,5,8,2,71,1.90449857711792,929,0.23690342903137207,301,3.486837148666382
24,7,5,9,2,73,2.1186535358428955,1112,0.27843618392944336,349,12.458877801895142
24,8,5,10,2,100,2.6946115493774414,1644,0.4292314052581787,466,51.477104902267456
25,1,5,3,2,36,0.9055540561676025,244,0.0719294548034668,3,0.04377031326293945
25,2,5,4,2,55,1.1539931297302246,474,0.1135556697845459,44,1.1926372051239014
25,3,5,5,2,65,1.4759776592254639,648,0.1610889434814453,26,0.49982404708862305
25,4,5,6,2,74,1.687650203704834,982,0.2745175361633301,172,1.8157246112823486
25,5,5,7,2,60,1.6444051265716553,572,0.15322113037109375,50,2.665987968444824
25,6,5,8,2,59,1.569047451019287,572,0.15905022621154785,38,1.5619308948516846
25,7,5,9,2,91,2.246677875518799,1003,0.29358959197998047,780,2.161083698272705
25,8,5,10,2,50,1.5799705982208252,247,0.0908660888671875,20,0.04299283027648926
26,1,5,3,2,40,0.9717328548431396,314,0.08336830139160156,32,0.18614768981933594
26,2,5,4,2,53,1.1251945495605469,508,0.1288144588470459,20,1.0742592811584473
26,3,5,5,2,62,1.4318413734436035,709,0.17513036727905273,31,0.9246244430541992
26,4,5,6,2,48,1.363722562789917,278,0.08556842803955078,24,0.5085973739624023
26,5,5,7,2,39,1.2435791492462158,211,0.0707559585571289,7,0.07136416435241699
26,6,5,8,2,44,1.5154545307159424,347,0.10490298271179199,20,0.2558622360229492
26,7,5,9,2,95,2.391177177429199,1301,0.42334914207458496,120,16.095457792282104
26,8,5,10,2,82,2.330951690673828,1215,0.31934642791748047,244,11.144726514816284
27,1,5,3,2,54,1.0639872550964355,616,0.14627885818481445,20,0.7710080146789551
27,2,5,4,2,34,0.9513726234436035,212,0.06569194793701172,4,0.07767915725708008
27,3,5,5,2,51,1.3213751316070557,436,0.11783146858215332,24,0.5169727802276611
27,4,5,6,2,43,1.2916393280029297,326,0.08784627914428711,27,0.5010430812835693
27,5,5,7,2,80,1.989537239074707,978,0.24953556060791016,115,2.3944451808929443
27,6,5,8,2,77,1.9985413551330566,768,0.27171897888183594,183,0.6492865085601807
27,7,5,9,2,61,1.8419466018676758,607,0.18505263328552246,13,0.26963067054748535
27,8,5,10,2,60,1.893322229385376,546,0.1823728084564209,38,0.5810234546661377
28,1,5,3,2,51,0.9909992218017578,376,0.1054229736328125,30,0.35840868949890137
28,2,5,4,2,40,1.0371546745300293,344,0.0856943130493164,15,0.34120821952819824
28,3,5,5,2,54,1.3623883724212646,550,0.1599433422088623,30,1.4129664897918701
28,4,5,6,2,77,1.6997029781341553,1326,0.3435945510864258,263,2.9833357334136963
28,5,5,7,2,88,2.2783803939819336,1214,0.36972737312316895,235,9.704157590866089
28,6,5,8,2,58,1.6668145656585693,526,0.15654468536376953,36,0.12806129455566406
28,7,5,9,2,74,1.9317734241485596,912,0.2565724849700928,72,17.77170991897583
28,8,5,10,2,61,2.005946159362793,687,0.20040154457092285,58,0.40439605712890625
29,1,5,3,2,47,1.0585048198699951,344,0.10384607315063477,13,0.38347816467285156
29,2,5,4,2,49,1.2217347621917725,486,0.13747072219848633,24,0.43191003799438477
29,3,5,5,2,36,1.143517017364502,229,0.07572102546691895,6,0.0941624641418457
29,4,5,6,2,70,1.7862019538879395,833,0.20885753631591797,156,2.492642402648926
29,5,5,7,2,42,1.4299712181091309,352,0.09638285636901855,31,0.23061227798461914
29,6,5,8,2,105,2.5671112537384033,1842,0.45740365982055664,564,10.260768413543701
29,7,5,9,2,75,2.318157911300659,935,0.2698805332183838,102,2.6599528789520264
29,8,5,10,2,87,2.1292271614074707,1245,0.320847749710083,376,5.113649845123291
30,1,5,3,2,34,0.8607025146484375,249,0.07266640663146973,3,0.0901646614074707
30,2,5,4,2,41,1.1939566135406494,342,0.09357619285583496,35,0.4515700340270996
30,3,5,5,2,43,1.2301747798919678,357,0.09732437133789062,26,0.5349266529083252
30,4,5,6,2,73,1.6739838123321533,692,0.1933612823486328,104,2.8085620403289795
30,5,5,7,2,58,1.5821809768676758,521,0.14755678176879883,17,0.5481700897216797
30,6,5,8,2,62,1.8192501068115234,642,0.16650795936584473,126,2.8104441165924072
30,7,5,9,2,75,2.0011909008026123,891,0.28609180450439453,124,8.354894638061523
30,8,5,10,2,97,2.542628288269043,1403,0.533165454864502,196,12.153793811798096
31,1,5,3,2,49,1.0851726531982422,408,0.11506080627441406,22,0.8137917518615723
31,2,5,4,2,65,1.3951325416564941,742,0.18394160270690918,98,2.7998087406158447
31,3,5,5,2,43,1.1489124298095703,328,0.09133720397949219,22,0.3238706588745117
31,4,5,6,2,59,1.4344720840454102,603,0.16711926460266113,120,1.0431900024414062
31,5,5,7,2,55,1.5442454814910889,423,0.12663722038269043,43,1.2445576190948486
31,6,5,8,2,61,1.677177906036377,640,0.16306257247924805,150,4.018975496292114
31,7,5,9,2,147,4.2075629234313965,3336,0.9365208148956299,1005,66.84920835494995
31,8,5,10,2,60,1.8764772415161133,544,0.1397380828857422,34,1.5053725242614746
32,1,5,3,2,49,1.043381929397583,395,0.0988016128540039,46,0.4512944221496582
32,2,5,4,2,57,1.1795775890350342,567,0.15251994132995605,60,1.6765162944793701
32,3,5,5,2,44,1.2206752300262451,322,0.09407353401184082,10,0.23753929138183594
32,4,5,6,2,63,1.537367820739746,499,0.1313772201538086,52,1.8813331127166748
32,5,5,7,2,53,1.343951940536499,479,0.12732434272766113,58,0.2930583953857422
32,6,5,8,2,58,1.7168898582458496,396,0.12523722648620605,12,0.33991241455078125
32,7,5,9,2,51,1.647632360458374,463,0.13963603973388672,16,0.4746427536010742
